Student ID,kontrola_ID,registry_list_row,Place,Neidentifikovaná,reference count,Zpracoval,kontroloval (ID + meno),Pages_or_folios,Lokalita_latinsky,Typ_lokality,Identifikace_lokality_z_poznámky,Département_or_province,Arrondissement (arrond.),Canton (cant.),Commune (comm.),y_coordinates,x_coordinates,Poznámky k doplněným souřadnicím (nejistota apod.),Kontrola text,Přesnost-studenti,y_kontrola,x_kontrola,kontrola_Department,kontrola_Arrondissement,kontrola_Canton,"kontrola (A - pôvodná lokalizácia, B - oprava)",kontrola_DZ,Precision_DZ
2,3,91,Bar-sur-Aube,0,0.00,,Hasenöhrlová,,,settlement,,Aube,Bar-sur-Aube,Bar-sur-Aube,,,,Nelze jednoznačně určit,určené podľa Cassiniho mapy,1,48.233,4.708,Aube,Bar-sur-Aube,Bar-sur-Aube,,,
2,3,92,Baraigne,0,8.00,,Hasenöhrlová,"XXV:193r–195r, XXV:321r, XXV:331r–v",de Varanhano,settlement,"Aude, cant. Salles-sur-l’Hers, arrond. Carcassonne; Font-Réaulx, pp. .",Aude,Carcassonne,Salles-sur-l’Hers,,43.33,1.824,,ok,1,43.330,1.824,Aude,Carcassonne,Salles-sur-l'Hers,,,
2,3,93,Barelles,0,3.00,,Hasenöhrlová,"XXV:302r, XXV:317r, XXV:328r",apud Berrelas;  de Berrell,settlement,"Haute-Garonne, cant. Villefranche-de-Lauragais, ch.-lieu cant., arrond.Toulouse; Font-Réaulx, p. . Bernard Fournier (Bernardus Furnerii) of Ba-relles,questionedMay,admittedhearinghereticspreachingandadoringthem around ; Toulouse , f. v–r.ThedenialofhisbrotherArnoldFournier (Arnaudus Furnerii) was recorded shortly before this (r).",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,Barelles,,,V současné mapě neexistuje,"podľa informácií z poznámky nájdené ako časť sídla Villefranche-de-Lauragais, na Cassiniho mape nie je",2,43.406,1.713,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
2,3,94,Barraquines,0,2.00,,Hasenöhrlová,"XXV:192r, XXV:188r",de Barraquinas,settlement,"Tarn-et-Garronne, comm. Montpezat, cant. Montalzat, arrond. Montau-ban;DTF",Tarn-et-Garonne,Montauban,Montalzat,Montpezat,,,V současné mapě neexistuje,nájdené,1,44.206,1.507,Tarn-et-Garonne,Montauban,Montpezat-de-Quercy,,,
2,3,97,Bassens,0,4.00,,Hasenöhrlová,"XXVI:13r, XXVI:24v, XXVI:34r–v",de Basenx;  Bassenx;  Batenx,settlement,"Aude,comm.Saint-Martin-Lalande,cant.Castelnaudary-Sud,arrond.Car-cassonne;DTF.",Aude,Carcassonne,Castelnaudary-Sud,Saint-Martin-Lalande,43.313,2.025,,"ok, doplnený typ lokality",1,43.313,2.025,Aude,Carcassonne,Castelnaudary-Sud,,,
2,3,98,Batignan,0,1.00,,Hasenöhrlová,XXV:331v,de Batinhano,settlement,"Disappeared place, Haute-Garonne, comm. Avignonet, cant. Villefranche-de-Lauragais, arrond. Toulouse;Saisimentum, p. .",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,Avignonet,,,V současné mapě neexistuje,"ok, doplnené súradnice communy",2,44.955,5.686,Isère,Grenoble,Monestier-de-Clermont,,,
2,3,99,Batut wood,1,1.00,,Hasenöhrlová,XXVI:17r,nemus quod vocatur Batut,place (not settlement),,,,,,,,nenalezeno,"ok, neidentifikované",,,,,,,,,
2,3,100,Bauville,0,0.00,,Hasenöhrlová,,,settlement,"Guiraud,Histoire,ii.;Lambert,Cathars,p.;Barber,Cathars,p.",,,,,,,"Poznámka nalezena v závorce jiné poznámky, nenalezeno",pravdepodobne to isté ako Beauville,,,,,,,,,
2,3,101,Bauzelle,0,1.00,,Hasenöhrlová,XXV:261v,de Bosaucela,settlement,"Tarn, cant. St Paul-cap-de-Joux, comm. Damiatte, arrond. Castres;Saisi-mentum, p. . Duvernoy,Registre, p. , casts doubt on this identification,preferring a place-name, Besaucèle, not found inDTF",Tarn,Castres,St Paul-cap-de-Joux,Damiatte,,,V současné mapě neexistuje,doplnené podľa máp,1,43.659,1.985,Tarn,Castres,Saint-Paul-Cap-de-Joux,,,
2,3,102,Bayonne,0,0.00,,Hasenöhrlová,,,settlement,,Pyrénées-Atlantiques,Bayonne,Bayonne,,43.49,-1.477,"Bez poznámky, nalezeno v současné mapě",doplnený typ lokality a department,1,43.490,-1.477,,,,,,
2,3,104,Baziège,0,3.00,,Hasenöhrlová,"XXV:72r, XXV:203r, XXVI:67r",apud Vazegiam,settlement,"Haute-Garonne, cant. Montgiscard, arrond. Toulouse; Font-Réaulx, p. .",Haute-Garonne,Toulouse,Montgiscard,,43.455,1.614,,"ok, doplnený typ lokality",1,43.455,1.614,Haute-Garonne,Toulouse,Montgiscard,,,
2,3,105,Béarn,0,0.00,,Hasenöhrlová,,,region-large,,,,,,,,nenalezeno,"ok, nenájdené",,,,,,,,,
2,3,106,Beaucaire,0,1.00,,Hasenöhrlová,XXV:18v,ad Bellicadrum,settlement,"Tarn-et-Garonne, comm. and cant. Lauzerte, arrond. Castelsarrasin;Saisi-mentum, p. ",Tarn-et-Garonne,Castelsarrasin,Lauzerte,Lauzerte,,,V současné mapě na místě historického výskytu již neexistuje,"nájdené, existuje, doplnený typ lokality a súradnice",1,44.262,1.119,Tarn-et-Garonne,Castelsarrasin,Lauzerte,,,
2,3,107,Beauteville,0,6.00,,Hasenöhrlová,XXV:193r–195v,apud Bautevillam,settlement,"Haute-Garonne, cant. Villefranche-de-Lauragais, arrond. Toulouse;Saisi-mentum, p. .",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,43.347,1.738,,ok,1,43.347,1.738,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
2,3,108,Beauvilla,0,0.00,,Hasenöhrlová,,,settlement,"The Devil’s World:Heresy and Society –(London, ), p. ",,,,,,,"v současné mapě nenalazeno, poznámka neobsahuje potřebné informace","pravdepodobne to isté ako Beauville, z poznámky: No consensus about Beuvila has formed among the historians who have used Peter’s depositions. Although Beauville is usually given, without further specification, E. Dupré-Theseider used Beuville (‘Le catharisme languedocien en Italie’, CaF  (), pp. – []). Jean Guiraud, Malcolm Lambert andMalcolm Barber prefer Bauville (Guiraud, Histoire, ii.; Lambert, Cathars, p. ; Barber, Cathars, p. )",,,,,,,,,
2,3,109,Beauville,0,9.00,,Hasenöhrlová,"XXV:131v, XXV:310v, XXV:320r, XXV:322v, XXV:331r, XXVI:16r, XXVI:21v, XXVI:55v, XXVI:70v",de Beuvila;  Boeu Vila;  Bouvilla;  Bueuvilla,settlement,"Haute-Garonne, comm. Balma, cant. and arrond.Toulouse",Haute-Garonne,Toulouse,Toulouse,Balma,43.474,1.774,Současná poloha nesouhlasí s pozn. knihy. ,"v južnom Francúzsku 2 možnosti, nejasné umiestnenie",,,,,,,,,
2,3,110,Belaval,0,3.00,,Hasenöhrlová,"XXV:112v, XXV:228v, XXV:229v",apud Belaval,settlement,"Tarn, comm. Lacougotte-Cadoul, cant. Lavaur, km to the W of Roquevi-dal;DTF.",Tarn,Castres,Lavaur,Lacougotte-Cadoul,,,v současné mapě nenalezeno,súradnice communy,2,43.641,1.826,Tarn,Castres,Lavaur,,,
2,3,111,Bélesta,0,1.00,,Hasenöhrlová,XXVI:73v,de Belestar,settlement,"Aude, comm. Peyrefitte-sur-l’Hers, cant. Belpech, arrond. Carcassonne;Saisimentum, p. .",Aude,Carcassonne,Belpech,Peyrefitte-sur-l’Hers,42.902/42.716,1.933/2.607,"Dvě možné pozice , canton přepsán",z mapy podľa informácií v poznámke,1,43.244,1.806,Aude,Carcassonne,Belpech,,,
2,3,112,Belfort,0,1.00,,Hasenöhrlová,XXVI:59r,de Belloforti,settlement,"Belfort-du-Quercy: Lot, comm. and cant. Lalbenque, ch.-lieu cant., arrond.Cahors;DTF.",Lot,Cahors,Lalbenque,Lalbenque,44.269,1.544,"Chybí kostel, souřadnice lokalizují modlitebnu",ok,1,44.269,1.544,Lot,Cahors,Lalbenque,,,
2,3,113,Belleserre,0,2.00,,Hasenöhrlová,"XXV:278r, XXV:292v",de Bela Serra;  Bella Serra,settlement,"Tarn, cant. Dourgne, arrond. Castres; Font-Réaulx, p. .",Tarn,Castres,Dourgne,,43.49,2.056,,ok,1,43.490,2.056,Tarn,Castres,Dourgne,,,
2,3,114,Belmontet,0,0.00,,Hasenöhrlová,,,settlement,,Lot,Cahors,Montcuq,,,,nenalezeno,nájdené podľa Cassiniho mapy,1,44.366,1.153,Lot,Cahors,Montcuq,,,
2,3,115,Belpech,0,2.00,,Hasenöhrlová,"XXVI:75v, XXVI:77r",apud Bellum Podium,settlement,"Aude, cant. and arrond. Carcassonne; Font-Réaulx, p. .",Aude,Carcassonne,Belpech,,43.198,1.753,,ok,1,43.198,1.753,Aude,Carcassonne,Belpech,,,
2,3,116,Bénas,0,5.00,,Hasenöhrlová,"XXV:23v–24r, XXV:24r, XXV:24v, XXV:25v",de Benacio;  Benatio,,"Tarn-et-Garonne, cant. and com. Lafrançaise, arrond. Montauban;Saisi-mentum, p. ",Tarn-et-Garonne,Montauban,Lafrançaise,Lafrançaise,,,V současné mapě na místě historického výskytu již neexistuje,nájdené podľa Cassiniho mapy,1,44.146,1.233,Tarn-et-Garonne,Montauban,Lafrançaise,,,
2,3,119,Benevento,0,0.00,,Hasenöhrlová,,,settlement,,,,,,,,nenalezeno,mesto v Taliansku,,,,,,,,,
2,3,120,Benitum,1,1.00,,Hasenöhrlová,XXV:222v,,settlement,Not identified.,,,,,,,Not identified.,"ok, neidentifikované",,,,,,,,,
2,3,121,Bergamo,0,1.00,,Hasenöhrlová,XXV:146r,de Berga(mo),settlement,"City, province of Bergamo, Lombardy. See vbelow for William CorrigiaofBiga, a Dominican inquisitor active in Pavia one or two years later. If weconjecture a high rate of error with Italian place-names, the two inquisitorscalled William who were active in Pavia in the mid-s could be one person.On the (poorly documented) inquisition in Pavia, see Benedetti,InquisitoriLombardi del duecento, p.  n. ",-,,,,,,nenalezeno,mesto v Taliansku,,,,,,,,,
2,3,122,diocese,0,7.00,,Hasenöhrlová,"XXV:4r, XXV:5v–6r, XXV:9v, XXV:10v, XXV:20v, XXV:58v",,region-large,,,,,,,,"není jasné proč to tu je, dle hledání by zde nic být nemělo",ok,,,,,,,,oprava: Bergamo diocese,
2,3,123,Bergerac,0,0.00,,Hasenöhrlová,,,settlement,,Dordogne,Bergerac,Bergerac,,44.85,0.483,Vypsáno ze současné mapy,nájdené v mape,1,44.850,0.483,Dordogne,Bergerac,Bergerac,,,
2,3,125,Berlan,0,1.00,,Hasenöhrlová,XXV:183v,de Berlan,settlement,"Tarn, comm. Montredon-Labessonnié, ch.-lieu., arrond. Castres;DTF.",Tarn,Castres,Montredon-Labessonnié,Montredon-Labessonnié,,,V současné mapě na místě historického výskytu již neexistuje,nájdené v mape,1,43.693,2.320,Tarn,Castres,Montredon-Labessonnié,,,
2,3,126,Bertran,1,1.00,,Hasenöhrlová,XXV:59r,,settlement,"Probably Bertrand, a common place-name in Languedoc;DTF.",,Le Havre,Montevilliers,,49.572,0.197,Vypsán Bertrand ze současné mapy,ok,1,49.572,0.197,Seine-Maritime,Le Havre,Montivilliers,,,
2,3,127,Bertrand,0,0.00,,Hasenöhrlová,,,settlement,,Ardéche,Tournon-sur-Rhône,Saint-Félicien,,49.572,0.197,Bez poznámky,"uvedený sa nachádza v severnom Francúzsku, upravené podľa Cassiniho mapy na sídlo v južnom Francúzsku",1,45.083,4.594,Ardèche,Tournon-sur-Rhône,Saint-Félicien,,,
2,3,128,Besaucèle,0,0.00,,Hasenöhrlová,,,settlement,,,,,,,,nenalezeno,ok,,,,,,,,,
3,4,129,Beuville,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,"Haute-Garonne, comm. Balma, cant. and arrond. Toulouse",Haute-Garonne,Toulouse,Toulouse,Balma,49.243,-0.328,,ok,1,49.243,-0.328,,,,,,
3,4,130,Beyssac,0,1.00,Hasenöhrlová,"4, Hruban",XXV:171r,de Rayxiaco,settlement,"Lot-et-Garonne, comm. and cant. Marmande, ch.-lieu arrond.",Lot-et-Garonne,Marmande,Marmande,Marmande,45.371,1.403,,"ok, doplněny administrativní celky",1,45.371,1.403,Corrèze,Brive-la-Gaillarde,Lubersac,,,
3,4,131,Béziers,0,1.00,Hasenöhrlová,"4, Hruban",XXV:18v,apud Biterrim,settlement,City and diocese; Hérault,Hérault,Béziers,Béziers,,43.341,3.21,,ok,1,43.341,3.210,Hérault,Béziers,Béziers,,,
3,4,134,Saint-Nazaire,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,"William Arnold Morlane, prior of Mas-Cabardès, canon of Saint-Nazaire (Béziers) and bishop of Carcassonne",Loire-Atlantique,Saint-Nazaire,Saint-Nazaire,,47.278,-2.248,"súradnice kantónu, sídel Sain-Nazaire je viac v rôznych častiach, ze poznámky sa nedalo určiť","v kantonu Saint-Nazaire je je jedniné jasně identifikovatelné město se stejným názvem, chybí Commune (comm.)",1,47.273,-2.207,,,,,,
3,4,135,Biga,1,1.00,Hasenöhrlová,"4, Hruban",XXV:306v,,settlement,,,,,,,,,,,,,,,,,,
3,4,136,Bioulle,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,"Tarn-et-Garonne, cant. Négrepelisse, arrond.Montauban",Tarn-et-Garonne,Montauban,Négrepelisse,Montauban,44.09,1.54,súčasný názov Bioule,ok,1,44.090,1.540,Tarn-et-Garonne,Montauban,Nègrepelisse,,,
3,4,137,Biulés,1,2.00,Hasenöhrlová,"4, Hruban","XXV:264v, XXV:270v",,settlement,,,,,,,,,,,,,,,,,,
3,4,138,Blan,0,14.00,Hasenöhrlová,"4, Hruban","XXV:32r–v, XXV:280r–v, XXV:283r–v, XXV:285r, XXV:287v–290r, XXV:280r",apud Blannum,settlement,,Tarn,Castres,Puylaurens,,43.527,2.008,poloha doplnená len z mapy,ok,1,43.527,2.008,Tarn,Castres,Puylaurens,,,
3,4,140,Boissézon,0,1.00,Hasenöhrlová,"4, Hruban",XXVI:51r,de Boissazone,settlement,,Tarn,,Mazamet-Nord-Est,Castres,43.576,2.38,"doplnené len z mapy, v registri tento názov predstavuje meno osoby",ok,1,43.576,2.380,Tarn,Castres,Mazamet-Nord-Est,,,
3,4,141,Bologna,0,1.00,Hasenöhrlová,"4, Hruban",XXV:133v,ivit Bononiam,settlement,"Emilia-Romagna, Italy",,,,,,,sídlo v Taliansku,ok,,,,,,,,,
3,4,143,Bonaria,1,1.00,Hasenöhrlová,"4, Hruban",XXV:154r,,settlement,,,,,,,,,,,,,,,,,,
3,4,144,Bonnac,0,2.00,Hasenöhrlová,"4, Hruban","XXV:11r, XXV:13r",versus Bonacum,settlement,"Perhaps Aude, comm. and cant. Alaigne, ch.-lieu cant., arrond. Limoux (DTF) or Ariège, cant. Pamiers, ch.-lieu arrond.",Ariège,Pamiers,Pamiers,,,,dve rôzne sídla s rovnakým názvom,"2 možnosti, vybráno sídlo, které je v oblasti nejvyšší koncentrace Katarů",1,43.167,1.592,Ariège,Pamiers,Pamiers-Est,,,
3,4,145,Bordeaux,0,1.00,Hasenöhrlová,"4, Hruban",XXV:200r,burgensis Burdegalensis,settlement,"City, diocese; Gironde",Gironde,Bordeaux,Bordeaux,,44.838,-0.578,,ok,1,44.838,-0.578,,,,,,
3,4,147,Born,0,1.00,Hasenöhrlová,"4, Hruban",XXV:26r,de Born,settlement,"Probably Haute-Garonne, cant.Villemur-sur-Tarn, arrond. Toulouse ",Haute-Garonne,Toulouse,Villemur-sur-Tarn,,44.6,0.718,,ok,1,44.600,0.718,Lot-et-Garonne,Villeneuve-sur-Lot,Villeréal,,,
3,4,148,Bosc Redon,0,0.00,Hasenöhrlová,"4, Hruban",,,place (not settlement),There is a Bosc Redon 1 km from Cuq-Toulza,,,,,,,neurčené,Bosc Redon je mnohem dál od Cuq-Toulza (asi 6 km),2,43.626,2.194,Tarn,Castres,Castres,,,2
3,4,149,Boulbonne monastery,0,3.00,Hasenöhrlová,"4, Hruban","XXV:36v–37r, XXV:224r",de Bolbona,monastery or convent,"Haute-Garonne, comm. and cant. Cintegabelle, arrond. Muret",Haute-Garonne,Muret,Cintegabelle,Cintegabelle,43.306,1.556,,ok,1,43.306,1.556,Haute-Garonne,Muret,Cintegabelle,,,
3,4,150,Bouniols,0,0.00,Hasenöhrlová,"4, Hruban",,de Boniolis,settlement,,Aveyron,Millau,Saint-Affrique,,44.005,2.807,"v registri sa nespomína poloha, nájdené len podľa mapy, nie som si istá",ok,1,44.005,2.807,Aveyron,Millau,Saint-Affrique,,,
3,4,151,Bousquet,0,3.00,Hasenöhrlová,"4, Hruban","XXV:210r, XXV:211r–211v",de Bosqueto,settlement,"Haute-Garonne, comm. Préserville, cant. Lanta, arrond. Toulouse, is 1km from the commune of Villèle, the nearest to the disappeared place Villèle",Haute-Garonne,Toulouse,Lanta,Préserville,,,nepodarilo sa mi určiť presnú polohu podľa popisu,"více možností, Bousquet na uvedených souřadnicích se neshoduje s informacemi v rejstříku",2,43.454,1.498,Haute-Garonne,Toulouse,Montgiscard,,,
3,4,152,Boussagues,0,1.00,Hasenöhrlová,"4, Hruban",XXV:195v,de Bossaigas,settlement,"Hérault, comm. La Tour-sur-Orb, cant. Bédarieux, ch.-lieu cant., arrond. Béziers",Hérault,Béziers,Bédarieux,,43.652,3.131,,ok,1,43.652,3.131,Hérault,Béziers,Bédarieux,,,
3,4,153,Bouville,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,"Haute-Garonne, comm. Balma, cant. and arrond. Toulouse",Haute-Garonne,Toulouse,Toulouse,Balma,,,nepodarilo sa mi určiť presnú polohu podľa popisu,ok,,,,,,,,,
3,4,154,Bovila,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,"Lot, comm. Fargues, cant. Montcuq, arrond. Cahors",Lot,Cahors,Montcuq,Fargues,44.399,1.182,,ok,1,44.399,1.182,Lot,Cahors,Montcuq,,,
3,4,155,Bras,0,1.00,Hasenöhrlová,"4, Hruban",XXV:4r,de Bras;  Brass,settlement,"Aveyron, comm. Saint-Salvadou, cant. Rieupeyroux, arrond. Villefranchede-Rouergue",Aveyron,Villefranchede-Rouergue,Rieupeyroux,Saint-Salvadou,,,"podľa mapy je to arrond. Brignoles, cant. Barjols, 43.472, 5.953",neshoduje s informacemi v rejstříku,2,43.472,5.953,Var,Brignoles,Barjols,,,
3,4,156,Brens,0,1.00,Hasenöhrlová,"4, Hruban",XXV:57v,,settlement,"Tarn, cant. Gaillac, arrond. Albi",Tarn,Albi,Gaillac,,43.889,1.908,,ok,1,43.889,1.908,Tarn,Albi,Gaillac,,,
3,4,157,Brindisi,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,,,,,,,,neurčené,"ok, nachází se v Itálii",,,,,,,,,
3,4,158,Brittany,0,0.00,Hasenöhrlová,"4, Hruban",,,region-large,,,,,,,,neurčené,jedná se o poloostrov Bretaň (souřadnice centroidu),2,48.187,-2.986,,,,,,
3,4,159,Brives,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,,Indre,Issoudun,Issoudun-Sud,,46.845,1.949,určené len z mapy,"nejistota, sídla s tímto názvem jsou ve francii 2",1,46.845,1.949,Indre,Issoudun,Issoudun-Sud,,,
3,4,161,Brugairolles,0,1.00,Hasenöhrlová,"4, Hruban",XXV:273v,apud Brugairolas,settlement,"Aude, cant. Alaigne, arrond. Limoux",Aude,Limoux,Alaigne,,43.124,2.158,,ok,1,43.124,2.158,Aude,Limoux,Alaigne,,,
3,4,162,Brugalenas,1,4.00,Hasenöhrlová,"4, Hruban","XXV:280r–v, XXV:283v, XXV:285r",,settlement,,,,,,,,,,,,,,,,,"lze identifikovat dle farnosti: ""next to the mas of Brugalenas in the parish of Blan""",2
3,4,163,of Bruno,1,0.00,Hasenöhrlová,"4, Hruban",,,settlement,,,,,,,,,,,,,,,,,,
3,4,164,Bugarel,0,4.00,Hasenöhrlová,"4, Hruban","XXV:30r, XXVI:14v, XXVI:30v, XXVI:32v",de Bagairal; Bugairal; Bugairol; Bugaralh; Burgariam,settlement,,Tarn,Castres,Lautrec,,43.746,2.108,určené len z mapy,"nejistota, více sídel s tímto názvem",1,43.746,2.108,Tarn,Castres,Lautrec,,,
3,4,165,Bugat,0,1.00,Hasenöhrlová,"4, Hruban",XXV:73v,de Bugato,settlement,"Perhaps Le Bugat, Tarn-et-Garonne, comm. and cant. Bourg-de-Visa, arrond. Castelsarrasin",Tarn-et-Garonne,Castelsarrasin,Bourg-de-Visa,Bourg-de-Visa,44.234,0.94,,ok,1,44.234,0.940,Tarn-et-Garonne,Castelsarrasin,Bourg-de-Visa,,,
3,4,166,Bulgaria,0,1.00,Hasenöhrlová,"4, Hruban",XXV:216v,in Bulgaria,unknown,,,,,,,,neurčené,"ok, není názvem sídla",,,,,,,,,
3,4,167,Burgundy,0,2.00,Hasenöhrlová,"4, Hruban",XXV:9v–10r,in Burgundia,region-large,"Côte-d’Or, cant. Pouilly-en-Auxois, arrond. Beaune",Côte-d’Or,Beaune,Pouilly-en-Auxois,,,,"typ lokality neurčený, nedá sa nájsť v mape","jde o název regionu (Burgundsko), souřadnice umístěny do centroidu",2,47.242,4.504,Côte-d'Or,Beaune,Pouilly-en-Auxois,,,
3,4,168,Buzet,0,1.00,Hasenöhrlová,"4, Hruban",XXVI:37v,apud Buzetum,settlement,"Buzet-sur-Tarn, Haute-Garonne, cant. Montastruc-la-Conseillère, arrond. Toulouse",Haute-Garonne,Toulouse,Montastruc-la-Conseillère,,43.781,1.633,,ok,1,43.781,1.633,Haute-Garonne,Toulouse,Montastruc-la-Conseillère,,,
3,4,169,Cabanes,0,1.00,Hasenöhrlová,"4, Hruban",XXVI:52r,de Cabanis,settlement,"Or Cabannes, common place-names",,,,,,,"neurčené, dve rôzne sídla",2 možnosti,,,,,,,44.185 / 43.73   2.306 / 1.942,,
3,4,170,Cabanil,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,,,,,,,,neurčené,ok,,,,,,,,,
3,4,171,Cabannes,0,0.00,Hasenöhrlová,"4, Hruban",,,settlement,"Or Cabannes, common place-names",,,,,,,"neurčené, viac rôznych sídel",2 možnosti,,,,,,,43.861 / 43.728    4.95 / 2.771,,
3,4,172,Cabardès,0,4.00,Hasenöhrlová,"4, Hruban","XXV:169r, XXV:171r, XXVI:39r, XXVI:40v",de Cabardes;  Cabardesio,region-large,Area between the Montagne Noire (to the N) and Carcassone (to the S).,,,,,,,neurčené,ok,,,,,,,,,
3,4,173,Cabès,0,2.00,Hasenöhrlová,"4, Hruban",XXV:185v–186r,de Cabess;  Tabez,settlement,"Tarn, comm. Saint-Pierre-de-Trivisy, cant. Vabre, arrond. Castres",Tarn,Castres,Vabre,Saint-Pierre-de-Trivisy,,,"typ lokality neurčený, nedá sa nájsť v mape",v sídle chybí kostel,2,43.766,2.410,Tarn,Castres,Vabre,,,
3,4,174,Cabrespine,0,2.00,Hasenöhrlová,"4, Hruban","XXVI:39r, XXVI:40v",apud Cabrespinam,settlement,"Aude, cant. Peyriac-Minervois, arrond. Carcassonne",Aude,Carcassonne,Peyriac-Minervois,,43.363,2.461,,ok,1,43.363,2.461,Aude,Carcassonne,Peyriac-Minervois,,,
3,4,175,of Caceto,1,1.00,Hasenöhrlová,"4, Hruban",XXV:133v,,settlement,,,,,,,,,,,,,,,,,,
3,4,176,Cadoul parish,0,2.00,Hasenöhrlová,"4, Hruban","XXV:100r, XXV:108v",de parrochia de Cadolh,region-small,"Tarn, cant. Lavaur, arrond. Castres",Tarn,Castres,Brassac,,43.652,2.487,sídlo Cadoul,ok,1,43.652,2.487,Tarn,Castres,Brassac,,,
3,4,178,Cahors,0,9.00,Hasenöhrlová,"4, Hruban","XXV:307r, XXVI:62v, XXVI:63v, XXV:24r, XXV:56v, XXVI:59r, XXVI:63r, XXV:208r, XXVI:48v",de Caors;  Caturco; diocesis Caturcensis,settlement,,Lot,Cahors,Cahors,,44.447,1.443,určené len z mapy,ok,1,44.447,1.443,Lot,Cahors,Cahors,,,
3,4,182,Cahuzac,0,2.00,Hasenöhrlová,"4, Hruban","XXV:207v, XXVI:28v",de Causaco,settlement,quite common place-name,,,,,,,"neidentifikované, tri rôzne sídla v rôznych častiach",3 možnosti,,,,,,,"Doplnené tri možnosti (43.471 / 44.661 / 43.19	2.078 / 0.559 / 1.851), ťažko určiť ktorá je správna. Snaha ale bola",,3
3,4,183,Cailhau,0,1.00,Hasenöhrlová,"4, Hruban",XXVI:4r,de Calhavo,settlement,"Aude, cant. Alaigne, ch.-lieu cant., arrond. Limoux",Aude,Limoux,Alaigne,,43.148,2.137,,ok,1,43.148,2.137,Aude,Limoux,Alaigne,,,
3,4,184,Cailhavel,0,3.00,Hasenöhrlová,"4, Hruban","XXV:193v, XXV:301r, XXVI:26r",de Calhavello,settlement,"aute-Garonne, comm. Saint-Félix-Lauragais, cant. Revel, arrond. Toulouse, or Aude, cant. Alaigne, arrond. Limoux",Aude,Limoux,Alaigne,,43.162,2.126,,ok,1,43.162,2.126,Aude,Limoux,Alaigne,,,
3,4,185,Calguerie,1,1.00,Hasenöhrlová,"4, Hruban",XXV:238v,,settlement,,,,,,,,,,,,,,,,,,
